,aimag,sum,town,point_name,PID,mountCoLtd,centerID,Y,X,H_Baltic,B_gradWGS84,B_minWGS84,B_secWGS84,L_gradWGS84,L_minWGS84,L_secWGS84,N_UTM,E_UTM
245,Баянхонгор ,Бөмбөгөр,,GPS-6068,GPS64170002,"""Нью Сүрвэй"" ХХК",ГХГЗЗГ-6068,46.2111111111111,99.6047222222222,2017.247,46,12,40.4472,99,36,17.2172,5117695.364,546651.152
246,Баянхонгор ,Бөмбөгөр,,ПЦ-3093,GPS64170003,"""Нью Сүрвэй"" ХХК",ГЦТ-3093,46.2072222222222,99.6019444444444,2018.651,46,12,26.2773,99,36,7.165,5117256.385,546439.082
247,Баянхонгор ,Бөмбөгөр,,ПЦ-3102,GPS64170004,"""Нью Сүрвэй"" ХХК",ГЦТ-3102,46.2141666666667,99.6002777777778,2009.084,46,12,51.2987,99,36,1.6542,5118027.753,546315.151
248,Баянхонгор ,Бөмбөгөр,,ПЦ-7412,GPS64170005,"""Нью Сүрвэй"" ХХК",ГЦТ-7412,46.2172222222222,99.6055555555556,2020.767,46,13,2.4383,99,36,20.1288,5118374.576,546708.361
249,Баянхонгор ,Баян-Овоо,,ПЦ-3096,GPS64080002,"""Нью Сүрвэй"" ХХК",ГЦТ-3096,46.285,100.454444444444,1954.844,46,17,6.2166,100,27,16.997,5126748.776,612062.066
250,Баянхонгор ,Баян-Овоо,,ПЦ-3137,GPS64080003,"""Нью Сүрвэй"" ХХК",ГЦТ-3137,46.2841666666667,100.446388888889,1948.118,46,17,3.45,100,26,47.8021,5126651.955,611438.913
251,Баянхонгор ,Өлзийт,,GPS-6032,GPS64030002,"""Нью Сүрвэй"" ХХК",ГХГЗЗГ-6032,46.0669444444445,100.825277777778,1820.086,46,4,1.5357,100,49,31.2253,5103121.726,641168.540
252,Баянхонгор ,Өлзийт,,ПЦ-3135,GPS64030003,"""Нью Сүрвэй"" ХХК",ГТЦ 3135,46.0744444444445,100.812222222222,1807.957,46,4,28.4979,100,48,44.4324,5103930.867,640144.344
253,Баянхонгор ,Өлзийт,,ПЦ-5016,GPS64030004,"""Нью Сүрвэй"" ХХК",ГТЦ 5016,46.0702777777778,100.823611111111,1836.145,46,4,13.5644,100,49,25.4663,5103490.128,641036.309
254,Баянхонгор ,Баацагаан,,ПЦ- 70,GPS64150002,"""Нью Сүрвэй"" ХХК",70,45.5569444444444,99.4288888888889,1327.237,45,33,25.7734,99,25,44.7697,5044936.304,533490.477
255,Баянхонгор ,Баацагаан,,ГТЦ 3104,GPS64150003,"""Нью Сүрвэй"" ХХК",ГЦТ-3104,45.5580555555556,99.4319444444445,1326.458,45,33,29.5864,99,25,55.8293,5045055.262,533729.615
256,Баянхонгор ,Жинст,,GPS 6039,GPS64070002,"""Нью Сүрвэй"" ХХК",ГХГЗЗГ-6039,45.3961111111111,100.582222222222,1401.869,45,23,46.3741,100,34,56.2616,5028184.101,623846.353
257,Баянхонгор ,Жинст,,ПЦ 3152,GPS64070003,"""Нью Сүрвэй"" ХХК",ГТЦ 3152,45.4141666666667,100.574444444444,1408.659,45,24,51.1113,100,34,28.1576,5030169.881,623196.224
258,Баянхонгор ,Жинст,,ПЦ 3086,GPS64070004,"""Нью Сүрвэй"" ХХК",ГТЦ 3086,45.4119444444445,100.578333333333,1407.376,45,24,43.4106,100,34,42.9117,5029938.527,623521.564
259,Баянхонгор ,Богд,,GPS 6229,GPS64050002,"""Нью Сүрвэй"" ХХК",ГХГЗЗГ-6229,45.1933333333333,100.782777777778,1286.393,45,11,36.0639,100,46,58.1807,5005975.682,640040.603
260,Баянхонгор ,Богд,,ПЦ-5024,GPS64050003,"""Нью Сүрвэй"" ХХК",ГТЦ-5024,45.1997222222222,100.776944444444,1273.414,45,11,59.874,100,46,37.7096,5006700.579,639577.764
261,Баянхонгор ,Баян-Өндөр,,ПЦ-3133,GPS64250002,"""Нью Сүрвэй"" ХХК",ГТЦ-3133,44.8041666666667,98.6561111111111,2394.740,44,48,15.8417,98,39,22.7321,4961279.592,472820.319
262,Баянхонгор ,Баян-Өндөр,,ПЦ-3101,GPS64250003,"""Нью Сүрвэй"" ХХК",ГТЦ-3101,44.7961111111111,98.6605555555556,2390.721,44,47,46.5027,98,39,38.869,4960372.803,473171.028
263,Баянхонгор ,Баянцагаан,,GPS-6104,GPS64210002,"""Нью Сүрвэй"" ХХК",ГХГЗЗГ-6104,44.9997222222222,98.9172222222222,2025.080,44,59,59.4168,98,55,2.605,4982935.723,493489.071
264,Баянхонгор ,Баянцагаан,,ПЦ-3160,GPS64210003,"""Нью Сүрвэй"" ХХК",ГТЦ-3160,45.0113888888889,98.9338888888889,2021.468,45,0,41.5541,98,56,2.8517,4984234.772,494809.122
265,Баянхонгор ,Баянцагаан,,ПЦ-3098,GPS64210004,"""Нью Сүрвэй"" ХХК",ГТЦ-3098,45.0191666666667,98.9263888888889,2062.046,45,1,9.2921,98,55,35.6954,4985091.212,494215.481
266,Баянхонгор ,Шинэжинст,,GPS-6230,GPS64190002,"""Нью Сүрвэй"" ХХК",ГХГЗЗГ-6230,44.5541666666667,99.2705555555556,2229.671,44,33,153826,99,16,14.3976,4933473.343,521497.322
267,Баянхонгор ,Шинэжинст,,ПЦ-3112,GPS64190003,"""Нью Сүрвэй"" ХХК",ГТЦ-3112,44.5441666666667,99.2791666666667,2223.210,44,32,39186,99,16,45.744,4932358.817,522192.753
268,Баянхонгор ,Шинэжинст,,ПЦ-7400,GPS64190004,"""Нью Сүрвэй"" ХХК",ГТЦ-7400,44.5436111111111,99.2791666666667,2226.121,44,32,37.9005,99,16,45.9681,4932319.17,522197.84
269,Баянхонгор ,Шинэжинст,,ПЦ-7401,GPS64190005,"""Нью Сүрвэй"" ХХК",ГТЦ-7401,44.5513888888889,99.2822222222222,2225.861,44,33,5.1174,99,16,56.3146,4933159.73,522423.25
270,Баянхонгор ,Шинэжинст,,ПЦ-7419,GPS64190006,"""Нью Сүрвэй"" ХХК",ГТЦ-7419,44.5405555555556,99.2888888888889,2229.675,44,32,26.8508,99,17,20.5529,4931980.89,522962.20
271,Баянхонгор ,Баянговь,,GPS-6117,GPS64130002,"""Нью Сүрвэй"" ХХК",ГХГЗЗГ-6117,44.7316666666667,100.393333333333,1582.843,44,43,54.39,100,23,36.532,4954099.119,610338.954
272,Баянхонгор ,Баянговь,,ПЦ-3129,GPS64130003,"""Нью Сүрвэй"" ХХК",ГТЦ-3129,44.7288888888889,100.387777777778,1580.309,44,43,44.5014,100,23,16.5353,4953786.481,609904.328
273,Баянхонгор ,Баянговь,,ПЦ-3131,GPS64130004,"""Нью Сүрвэй"" ХХК",ГТЦ-3131,44.7352777777778,100.386111111111,1580.988,44,44,7.6016,100,23,10.87,4954497.142,609767.572
274,Баянхонгор ,Баянлиг,,GPS-6015,GPS64010002,"""Нью Сүрвэй"" ХХК",ГХГЗЗГ-6015,44.5436111111111,100.840555555556,1345.238,44,32,37.456,100,50,26.9765,4933915.563,646232.298
275,Баянхонгор ,Баянлиг,,ПЦ-3150,GPS64010003,"""Нью Сүрвэй"" ХХК",ГТЦ-3150,44.5416666666667,100.817222222222,1349.696,44,32,30.1306,100,49,2.3637,4933647.714,644370.513
276,Баянхонгор ,Баянлиг,,ПЦ-3140,GPS64010004,"""Нью Сүрвэй"" ХХК",ГТЦ-3140,44.5522222222222,100.831111111111,1356.207,44,33,8.7303,100,49,52.2834,4934863.335,645445.388
277,Баянхонгор ,Баянлиг,,ПЦ-3089,GPS64010005,"""Нью Сүрвэй"" ХХК",ГТЦ-3089,44.5516666666667,100.8425,1357.841,44,33,6.7826,100,50,33.411,4934823.665,646354.165
278,Баянхонгор ,Баянхонгор,,GPS-6209 ,GPS64090002,"""Нью Сүрвэй"" ХХК",ГХГЗЗГ-6209,46.1822222222222,100.728888888889,1866.203,46,10,56.6235,100,43,44.4242,5115766.175,633439.592
279,Баянхонгор ,Баянхонгор,,GPS-6137 ,GPS64090003,"""Нью Сүрвэй"" ХХК",ГХГЗЗГ-6137,46.2005555555556,100.700833333333,1927.420,46,12,2.6037,100,42,3.3792,5117755.757,631229.770
280,Баянхонгор ,Баянхонгор,,GPS-6085 ,GPS64090004,"""Нью Сүрвэй"" ХХК",ГХГЗЗГ-6085,46.2,100.736111111111,1878.280,46,12,0.8643,100,44,10.6136,5117761.123,633957.662
281,Баянхонгор ,Баянхонгор,,GPS-6014 ,GPS64090005,"""Нью Сүрвэй"" ХХК",ГХГЗЗГ-6014,46.1880555555556,100.695555555556,1916.376,46,11,17.8277,100,41,44.3323,5116365.076,630851.105
282,Баянхонгор ,Баянхонгор,,ПЦ-7410 ,GPS64090006,"""Нью Сүрвэй"" ХХК",ГТЦ-7410,46.1844444444444,100.718888888889,1868.591,46,11,4.0355,100,43,8.421,5115978.173,632662.808
283,Баянхонгор ,Баянхонгор,,ПЦ-7429,GPS64090007,"""Нью Сүрвэй"" ХХК",ГТЦ-7429,46.1877777777778,100.718888888889,1870.861,46,11,16.0318,100,43,8.7417,5116348.568,632661.666
284,Баянхонгор ,Баянхонгор,,ПЦ-7413,GPS64090008,"""Нью Сүрвэй"" ХХК",ГТЦ-7413,46.1919444444444,100.718611111111,1873.865,46,11,31.6267,100,43,7.3137,5116829.218,632620.634
285,Баянхонгор ,Баянхонгор,,ПЦ-7406,GPS64090009,"""Нью Сүрвэй"" ХХК",ГТЦ-7406,46.2066666666667,100.694722222222,1955.973,46,12,24.3362,100,41,41.1359,5118416.303,630738.756
286,Баянхонгор ,Баянхонгор,,ПЦ-3188,GPS64090010,"""Нью Сүрвэй"" ХХК",ГТЦ-3188,46.1788888888889,100.710555555556,1862.571,46,10,44.2028,100,42,38.7505,5115352.325,632039.954
287,Баянхонгор ,Баянхонгор,,ПЦ-3183,GPS64090011,"""Нью Сүрвэй"" ХХК",ГТЦ-3183,46.2105555555556,100.710833333333,1900.832,46,12,38.5413,100,42,39.5188,5118881.569,631980.349
288,Баянхонгор ,Баянхонгор,,ПЦ-3164,GPS64090012,"""Нью Сүрвэй"" ХХК",ГТЦ-3164,46.1880555555556,100.701944444444,1910.556,46,11,17.7839,100,42,7.9417,5116374.557,631357.214
289,Баянхонгор ,Баянхонгор,,ПЦ-3146,GPS64090013,"""Нью Сүрвэй"" ХХК",ГТЦ-3146,46.1952777777778,100.708055555556,1945.274,46,11,43.4997,100,42,29.3327,5117178.086,631798.661
290,Баянхонгор ,Баянхонгор,,ПЦ-3145,GPS64090014,"""Нью Сүрвэй"" ХХК",ГТЦ-3145,46.2019444444445,100.720833333333,1881.193,46,12,7.0752,100,43,15.6987,5117927.180,632776.632
291,Баянхонгор ,Баянхонгор,,ПЦ-438,GPS64090015,"""Нью Сүрвэй"" ХХК",438,46.205,100.736388888889,1882.124,46,12,18.519,100,44,11.1744,5118306.274,633957.758
292,Булган ,Баян-Агт,,ГЦТ-1624,GPS63180002,"""Оюу Сүрвэй"" ХХК",ГЦТ-1624,49.0425,102.083611111111,1516.031,49,2,33.83,102,5,1.78,5436303.034,286899.127
293,Булган ,Баян-Агт,,1601,GPS63180003,"""Оюу Сүрвэй"" ХХК",1601,49.0402777777778,102.091944444444,1525.763,49,2,25.77,102,5,31.37,5436031.275,287490.164
294,Булган ,Баян-Агт,,Т-2,GPS63180004,"""Оюу Сүрвэй"" ХХК",Т-2,49.0411111111111,102.081388888889,1506.158,49,2,28.67,102,4,53.75,5436150.180,286730.162
295,Булган ,Сайхан,,ГЦТ-1631,GPS63160002,"""Оюу Сүрвэй"" ХХК",ГЦТ-1631,48.6566666666667,102.611944444444,1474.493,48,39,24.94,102,36,43.86,5392070.846,324159.124
296,Булган ,Сайхан,,GPS-0003,GPS63160003,"""Оюу Сүрвэй"" ХХК",GPS-0003,48.665,102.617222222222,1483.555,48,39,54.9,102,37,2.06,5392984.175,324560.376
297,Булган ,Сайхан,,ГЦТ-1620,GPS63160004,"""Оюу Сүрвэй"" ХХК",ГЦТ-1620,48.6608333333333,102.626944444444,1450.280,48,39,39.24,102,37,37.18,5392478.352,325263.448
298,Булган ,Тэшиг,,ГЦТ-1629,GPS63100002,"""Оюу Сүрвэй"" ХХК",ГЦТ-1629,49.9508333333333,102.661111111111,1034.360,49,57,3.5,102,39,40.11,5535801.637,332218.421
299,Булган ,Тэшиг,,ГЦТ-1610,GPS63100003,"""Оюу Сүрвэй"" ХХК",ГЦТ-1610,49.9577777777778,102.678055555556,1065.174,49,57,28.91,102,40,41.95,5536547.819,333474.881
300,Булган ,Тэшиг,,ГЦТ-1630,GPS63100004,"""Оюу Сүрвэй"" ХХК",ГЦТ-1630,49.9427777777778,102.676944444444,1036.658,49,56,34.34,102,40,37.45,5534865.644,333332.935
301,Булган ,Хутаг-Өндөр,,ГЦТ-1601,GPS63140002,"""Оюу Сүрвэй"" ХХК",ГЦТ-1601,49.3880555555556,102.725833333333,967.403,49,23,17.01,102,43,33.63,5473082.503,334977.106
302,Булган ,Хутаг-Өндөр,,ГЦТ-1609,GPS63140003,"""Оюу Сүрвэй"" ХХК",ГЦТ-1609,49.3983333333333,102.711111111111,964.348,49,23,54.51,102,42,40.68,5474272.682,333944.849
303,Булган ,Хутаг-Өндөр,,ГЦТ-1631,GPS63140004,"""Оюу Сүрвэй"" ХХК",ГЦТ-1631,49.4005555555556,102.6975,971.008,49,24,2.52,102,41,51.38,5474550.197,332959.038
304,Булган ,Хутаг-Өндөр,,ГЦТ-1616,GPS63140005,"""Оюу Сүрвэй"" ХХК",ГЦТ-1616,49.1366666666667,102.823611111111,1200.637,49,8,12.32,102,49,25.37,5444938.937,341262.661
305,Булган ,Баяннуур ,,16230,GPS63010002,"""Оюу Сүрвэй"" ХХК",ГТЦ-16230,47.8302777777778,104.4375,973.782,47,49,49.61,104,26,15.73,5297608.515,457918.103
306,Булган ,Баяннуур ,,1615,GPS63010003,"""Оюу Сүрвэй"" ХХК",ГТЦ-1615,47.8377777777778,104.4425,969.227,47,50,16.72,104,26,33.73,5298443.007,458285.133
307,Булган ,Баяннуур ,,ПИРАМИД,GPS63010004,"""Оюу Сүрвэй"" ХХК",ПИРАМИД,47.8258333333333,104.505277777778,1150.334,47,49,33.78,104,30,19.55,5297085.364,462983.627
308,Булган ,Булган,,16,GPS63080002,"""Оюу Сүрвэй"" ХХК",ГЦТ-0016,48.8108333333333,103.543055555556,1204.174,48,48,39.31,103,32,35.62,5407460.516,393046.814
309,Булган ,Булган,,17,GPS63080003,"""Оюу Сүрвэй"" ХХК",ГЦТ-0017,48.81,103.545555555556,1204.504,48,48,36.53,103,32,44.28,5407371.117,393221.876
310,Булган ,Булган,,18,GPS63080004,"""Оюу Сүрвэй"" ХХК",ГЦТ-0018,48.8275,103.539166666667,1238.147,48,49,39.35,103,32,21.51,5409319.882,392794.742
311,Булган ,Булган,,22,GPS63080005,"""Оюу Сүрвэй"" ХХК",ГЦТ-022,48.8044444444444,103.526666666667,1246.573,48,48,16.35,103,31,36.31,5406774.807,391823.712
312,Булган ,Булган,,1218,GPS63080006,"""Оюу Сүрвэй"" ХХК",ГЦТ-1218,48.8,103.531944444444,1218.285,48,48,0.6,103,31,55.34,5406280.806,392202.419
313,Булган ,Булган,,6321,GPS63080007,"""Оюу Сүрвэй"" ХХК",ГЦТ-6321,48.7875,103.536944444444,1199.186,48,47,15.24,103,32,13.71,5404873.146,392550.252
314,Булган ,Булган,,6875,GPS63080008,"""Оюу Сүрвэй"" ХХК",ГЦТ-6875,48.8169444444444,103.559166666667,1262.394,48,49,1.63,103,33,33.14,5408127.210,394233.002
315,Булган ,Булган,,8254,GPS63080009,"""Оюу Сүрвэй"" ХХК",ГЦТ-8254,48.8247222222222,103.515,1250.173,48,49,29.68,103,30,54.72,5409055.394,391019.629
316,Булган ,Булган,,Эргэлтийн цэг,GPS63080010,"""Оюу Сүрвэй"" ХХК",дугааргүй,48.8238888888889,103.556111111111,1269.559,48,49,26.36,103,33,22.69,5408894.747,394034.392
317,Булган ,Булган,,Эргэлт-1,GPS63080011,"""Оюу Сүрвэй"" ХХК",дугааргүй,48.8011111111111,103.540833333333,1184.478,48,48,4.79,103,32,27.48,5406397.661,392860.357
318,Булган ,Булган,,833,GPS63080012,"""Оюу Сүрвэй"" ХХК",ГЦТ-0833,48.8052777777778,103.551944444444,1210.299,48,48,19.81,103,33,7.59,5406845.785,393687.340
319,Булган ,Булган,,868,GPS63080013,"""Оюу Сүрвэй"" ХХК",ГЦТ-868,48.8208333333333,103.558611111111,1273.567,48,49,15.41,103,33,31.03,5408553.673,394198.048
320,Булган ,Булган,,3042,GPS63080014,"""Оюу Сүрвэй"" ХХК",GPS-3042,48.8275,103.510833333333,1264.747,48,49,39.38,103,30,39.02,5409361.321,390705.394
321,Булган ,Булган,,7121,GPS63080015,"""Оюу Сүрвэй"" ХХК",GPS-7121,48.8075,103.526388888889,1209.017,48,48,27.83,103,31,35.56,5407129.551,391815.099
322,Булган ,Булган,,7136,GPS63080016,"""Оюу Сүрвэй"" ХХК",GPS-7136,48.8344444444445,103.518055555556,1314.528,48,50,4.36,103,31,5.48,5410121.691,391259.577
323,Булган ,Бүрэгхангай ,,1604,GPS63050002,"""Оюу Сүрвэй"" ХХК",ГТЦ-1604,48.2622222222222,103.874722222222,1317.103,48,15,44.65,103,52,29.55,5346077.957,416498.027
324,Булган ,Бүрэгхангай ,,5019,GPS63050003,"""Оюу Сүрвэй"" ХХК",GPS-5019,48.255,103.886666666667,1267.425,48,15,18.23,103,53,12.92,5345249.104,417380.135
325,Булган ,Бүрэгхангай ,,1623,GPS63050004,"""Оюу Сүрвэй"" ХХК",ПЦ-1623,48.2505555555556,103.878888888889,1264.860,48,15,2.38,103,52,44.28,5344768.383,416782.590
326,Булган ,Гурванбулаг,,Эргэлт баруун 2,GPS63120002,"""Оюу Сүрвэй"" ХХК",Эргэлтийн цэг,47.7366666666667,103.471666666667,1092.994,47,44,12.11,103,28,18.7,5288167.008,385430.213
327,Булган ,Гурванбулаг,,1626,GPS63120003,"""Оюу Сүрвэй"" ХХК",ГТЦ-1626,47.7422222222222,103.484722222222,1093.426,47,44,32.5,103,29,5.11,5288777.397,386409.033
328,Булган ,Гурванбулаг,,Эргэлт станц,GPS63120004,"""Оюу Сүрвэй"" ХХК",Эргэлтийн цэг,47.74,103.486666666667,1092.803,47,44,24.27,103,29,12.81,5288520.125,386564.510
329,Булган ,Гурванбулаг,,1602,GPS63120005,"""Оюу Сүрвэй"" ХХК",ГТЦ-1602,47.7438888888889,103.48,1092.550,47,44,38.3,103,28,48.47,5288963.255,386066.136
330,Булган ,Гурванбулаг,,Эргэлт зүүн,GPS63120006,"""Оюу Сүрвэй"" ХХК",Эргэлтийн цэг,47.7472222222222,103.49,1091.186,47,44,50.33,103,29,24.27,5289319.939,386818.716
331,Булган ,Дашинчилэн,,1613,GPS63060002,"""Оюу Сүрвэй"" ХХК",ГТЦ-1613,47.8525,104.044722222222,1016.806,47,51,9.45,104,2,41.36,5300362.127,428545.762
332,Булган ,Дашинчилэн,,1622,GPS63060003,"""Оюу Сүрвэй"" ХХК",ГТЦ-1622,47.8475,104.045555555556,1017.369,47,50,51.41,104,2,44.17,5299804.281,428597.263
