"[BAG]Баг, хороо","Баг, хороо",[AGE_GROUP5]Насны бүлэг,Насны бүлэг,2020 Жил,code
34604,Баяндалай,3,5-9,176,4604
34604,Баяндалай,4,10-14,172,4604
34604,Баяндалай,5,15-19,171,4604
34604,Баяндалай,6,20-24,191,4604
34604,Баяндалай,7,25-29,147,4604
34604,Баяндалай,8,30-34,127,4604
34604,Баяндалай,9,35-39,152,4604
34604,Баяндалай,10,40-44,154,4604
34604,Баяндалай,11,45-49,162,4604
34604,Баяндалай,12,50-54,133,4604
34604,Баяндалай,13,55-59,121,4604
34604,Баяндалай,14,60-64,69,4604
34604,Баяндалай,15,65-69,31,4604
34604,Баяндалай,16,70+,74,4604
34607,Баян-Овоо,2,0-4,230,4607
34607,Баян-Овоо,3,5-9,161,4607
34607,Баян-Овоо,4,10-14,146,4607
34607,Баян-Овоо,5,15-19,125,4607
34607,Баян-Овоо,6,20-24,138,4607
34607,Баян-Овоо,7,25-29,159,4607
34607,Баян-Овоо,8,30-34,167,4607
34607,Баян-Овоо,9,35-39,144,4607
34607,Баян-Овоо,10,40-44,119,4607
34607,Баян-Овоо,11,45-49,109,4607
34607,Баян-Овоо,12,50-54,106,4607
34607,Баян-Овоо,13,55-59,90,4607
34607,Баян-Овоо,14,60-64,59,4607
34607,Баян-Овоо,15,65-69,29,4607
34607,Баян-Овоо,16,70+,58,4607
34610,Булган,2,0-4,210,4610
